[2026-02-13 19:39:36.444415] Spot Status: FREE
[2026-02-13 19:39:38.515515] Spot Status: FREE
[2026-02-13 19:39:40.501308] Spot Status: OCCUPIED
[2026-02-13 19:39:42.530601] Spot Status: OCCUPIED
[2026-02-13 19:39:44.525151] Spot Status: OCCUPIED
[2026-02-13 19:39:46.580498] Spot Status: FREE
[2026-02-13 19:39:48.698976] Spot Status: FREE
[2026-02-13 19:39:50.726597] Spot Status: FREE
[2026-02-13 19:39:52.801658] Spot Status: FREE
[2026-02-13 19:39:54.873456] Spot Status: FREE
[2026-02-13 19:39:56.945794] Spot Status: FREE
[2026-02-13 19:39:59.022122] Spot Status: FREE
[2026-02-13 19:40:01.092914] Spot Status: FREE
[2026-02-13 19:40:03.166120] Spot Status: FREE
[2026-02-13 19:40:05.240076] Spot Status: FREE
[2026-02-13 19:40:07.312038] Spot Status: FREE
[2026-02-13 19:40:09.385142] Spot Status: FREE
[2026-02-13 19:40:11.470338] Spot Status: FREE
[2026-02-13 19:40:13.531265] Spot Status: FREE
[2026-02-13 19:40:15.604780] Spot Status: FREE
[2026-02-13 19:40:17.678382] Spot Status: FREE
[2026-02-13 19:40:19.753852] Spot Status: FREE
[2026-02-13 19:40:21.824216] Spot Status: FREE
[2026-02-13 19:40:23.914740] Spot Status: FREE
[2026-02-13 19:40:25.970438] Spot Status: FREE
[2026-02-13 19:40:28.082720] Spot Status: FREE
[2026-02-13 19:40:30.117484] Spot Status: FREE
[2026-02-13 19:40:32.189533] Spot Status: FREE
[2026-02-13 19:40:34.484962] Spot Status: FREE
[2026-02-13 19:40:36.336817] Spot Status: FREE
[2026-02-13 19:40:38.409521] Spot Status: FREE
2026-02-14 01:08:33.270826 | parking/co2 | 0
2026-02-14 01:08:34.320793 | parking/spot1/status | FREE
2026-02-14 01:08:34.328976 | parking/spot1/type | NONE
2026-02-14 01:08:34.329841 | parking/co2 | 97
2026-02-14 01:08:35.378544 | parking/spot1/status | FREE
2026-02-14 01:08:35.384096 | parking/spot1/type | NONE
2026-02-14 01:08:35.384958 | parking/co2 | 147
2026-02-14 01:08:36.431881 | parking/spot1/status | FREE
2026-02-14 01:08:36.502220 | parking/spot1/type | NONE
2026-02-14 01:08:36.503084 | parking/co2 | 0
2026-02-14 01:08:37.495723 | parking/spot1/status | FREE
2026-02-14 01:08:37.505372 | parking/spot1/type | NONE
2026-02-14 01:08:37.506224 | parking/co2 | 0
2026-02-14 01:08:38.551180 | parking/spot1/status | FREE
2026-02-14 01:08:38.560899 | parking/spot1/type | NONE
2026-02-14 01:08:38.561753 | parking/co2 | 112
2026-02-14 01:08:39.608336 | parking/spot1/status | FREE
2026-02-14 01:08:39.617116 | parking/spot1/type | NONE
2026-02-14 01:08:39.617956 | parking/co2 | 147
2026-02-14 01:08:40.665313 | parking/spot1/status | FREE
2026-02-14 01:08:40.680355 | parking/spot1/type | NONE
2026-02-14 01:08:40.681236 | parking/co2 | 75
2026-02-14 01:08:41.775035 | parking/spot1/status | FREE
2026-02-14 01:08:41.795558 | parking/spot1/type | NONE
2026-02-14 01:08:41.796420 | parking/co2 | 140
2026-02-14 01:08:42.779337 | parking/spot1/status | FREE
2026-02-14 01:08:42.796334 | parking/spot1/type | NONE
2026-02-14 01:08:42.797186 | parking/co2 | 47
2026-02-14 01:08:43.836320 | parking/spot1/status | FREE
2026-02-14 01:08:43.846605 | parking/spot1/type | NONE
2026-02-14 01:08:43.847451 | parking/co2 | 115
2026-02-14 01:08:44.894410 | parking/spot1/status | FREE
2026-02-14 01:08:44.909544 | parking/spot1/type | NONE
2026-02-14 01:08:44.910406 | parking/co2 | 0
2026-02-14 01:08:45.949843 | parking/spot1/status | FREE
2026-02-14 01:08:45.956212 | parking/spot1/type | NONE
2026-02-14 01:08:45.957082 | parking/co2 | 0
2026-02-14 01:08:47.007490 | parking/spot1/status | FREE
2026-02-14 01:08:47.016537 | parking/spot1/type | NONE
2026-02-14 01:08:47.017396 | parking/co2 | 46
2026-02-14 01:08:48.087812 | parking/spot1/status | FREE
2026-02-14 01:08:48.091800 | parking/spot1/type | NONE
2026-02-14 01:08:48.092661 | parking/co2 | 0
2026-02-14 01:08:49.120924 | parking/spot1/status | FREE
2026-02-14 01:08:49.127679 | parking/spot1/type | NONE
2026-02-14 01:08:49.128519 | parking/co2 | 12
2026-02-14 01:08:50.239136 | parking/spot1/status | FREE
2026-02-14 01:08:50.246437 | parking/spot1/type | NONE
2026-02-14 01:08:50.247288 | parking/co2 | 61
2026-02-14 01:08:51.239975 | parking/spot1/status | FREE
2026-02-14 01:08:51.250831 | parking/spot1/type | NONE
2026-02-14 01:08:51.251715 | parking/co2 | 185
2026-02-14 01:08:52.292112 | parking/spot1/status | FREE
2026-02-14 01:08:52.302374 | parking/spot1/type | NONE
2026-02-14 01:08:52.303223 | parking/co2 | 99
2026-02-14 01:08:53.353882 | parking/spot1/status | FREE
2026-02-14 01:08:53.558532 | parking/spot1/type | NONE
2026-02-14 01:08:53.559517 | parking/co2 | 45
2026-02-14 01:08:54.409733 | parking/spot1/status | FREE
2026-02-14 01:08:54.440267 | parking/spot1/type | NONE
2026-02-14 01:08:54.441147 | parking/co2 | 145
2026-02-14 01:08:55.465003 | parking/spot1/status | FREE
2026-02-14 01:08:55.470812 | parking/spot1/type | NONE
2026-02-14 01:08:55.471648 | parking/co2 | 0
2026-02-14 01:08:56.527147 | parking/spot1/status | FREE
2026-02-14 01:08:56.544754 | parking/spot1/type | NONE
2026-02-14 01:08:56.545591 | parking/co2 | 97
2026-02-14 01:08:57.608246 | parking/spot1/status | FREE
2026-02-14 01:08:57.616195 | parking/spot1/type | NONE
2026-02-14 01:08:57.616979 | parking/co2 | 0
2026-02-14 01:08:58.647977 | parking/spot1/status | FREE
2026-02-14 01:08:58.654053 | parking/spot1/type | NONE
2026-02-14 01:08:58.654889 | parking/co2 | 106
2026-02-14 01:08:59.692185 | parking/spot1/status | FREE
2026-02-14 01:08:59.706259 | parking/spot1/type | NONE
2026-02-14 01:08:59.706738 | parking/co2 | 0
2026-02-14 01:09:00.749903 | parking/spot1/status | FREE
2026-02-14 01:09:00.759694 | parking/spot1/type | NONE
2026-02-14 01:09:00.760535 | parking/co2 | 114
2026-02-14 01:09:01.806718 | parking/spot1/status | FREE
2026-02-14 01:09:01.816191 | parking/spot1/type | NONE
2026-02-14 01:09:01.816987 | parking/co2 | 69
2026-02-14 01:09:02.863713 | parking/spot1/status | FREE
2026-02-14 01:09:02.876010 | parking/spot1/type | NONE
2026-02-14 01:09:02.876849 | parking/co2 | 0
2026-02-14 01:09:03.920073 | parking/spot1/status | FREE
2026-02-14 01:09:03.925625 | parking/spot1/type | NONE
2026-02-14 01:09:03.926422 | parking/co2 | 145
2026-02-14 01:09:05.000983 | parking/spot1/status | FREE
2026-02-14 01:09:05.005569 | parking/spot1/type | NONE
2026-02-14 01:09:05.006444 | parking/co2 | 5
2026-02-14 01:09:06.033345 | parking/spot1/status | FREE
2026-02-14 01:09:06.044949 | parking/spot1/type | NONE
2026-02-14 01:09:06.045823 | parking/co2 | 147
2026-02-14 01:09:07.095583 | parking/spot1/status | FREE
2026-02-14 01:09:07.105518 | parking/spot1/type | NONE
2026-02-14 01:09:07.106377 | parking/co2 | 123
2026-02-14 01:09:08.148111 | parking/spot1/status | FREE
2026-02-14 01:09:08.160329 | parking/spot1/type | NONE
2026-02-14 01:09:08.161216 | parking/co2 | 162
2026-02-14 01:09:09.205663 | parking/spot1/status | FREE
2026-02-14 01:09:09.211677 | parking/spot1/type | NONE
2026-02-14 01:09:09.212546 | parking/co2 | 0
2026-02-14 01:09:10.259557 | parking/spot1/status | FREE
2026-02-14 01:09:10.311292 | parking/spot1/type | NONE
2026-02-14 01:09:10.312168 | parking/co2 | 0
2026-02-14 01:09:11.320862 | parking/spot1/status | FREE
2026-02-14 01:09:11.324973 | parking/spot1/type | NONE
2026-02-14 01:09:11.325811 | parking/co2 | 0
2026-02-14 01:09:12.382591 | parking/spot1/status | FREE
2026-02-14 01:09:12.403175 | parking/spot1/type | NONE
2026-02-14 01:09:12.404045 | parking/co2 | 0
2026-02-14 01:09:13.435603 | parking/spot1/status | FREE
2026-02-14 01:09:13.442621 | parking/spot1/type | NONE
2026-02-14 01:09:13.443543 | parking/co2 | 106
2026-02-14 01:09:14.492677 | parking/spot1/status | FREE
2026-02-14 01:09:14.501068 | parking/spot1/type | NONE
2026-02-14 01:09:14.501940 | parking/co2 | 0
2026-02-14 01:09:15.549697 | parking/spot1/status | FREE
2026-02-14 01:09:15.556878 | parking/spot1/type | NONE
2026-02-14 01:09:15.557740 | parking/co2 | 139
2026-02-14 01:09:16.607790 | parking/spot1/status | FREE
2026-02-14 01:09:16.615728 | parking/spot1/type | NONE
2026-02-14 01:09:16.616574 | parking/co2 | 65
2026-02-14 01:09:17.698529 | parking/spot1/status | FREE
2026-02-14 01:09:17.704748 | parking/spot1/type | NONE
2026-02-14 01:09:17.705579 | parking/co2 | 97
2026-02-14 01:09:18.720193 | parking/spot1/status | FREE
2026-02-14 01:09:18.726067 | parking/spot1/type | NONE
2026-02-14 01:09:18.726918 | parking/co2 | 0
2026-02-14 01:09:19.800255 | parking/spot1/status | FREE
2026-02-14 01:09:19.804552 | parking/spot1/type | NONE
2026-02-14 01:09:19.805400 | parking/co2 | 0
2026-02-14 01:09:20.837675 | parking/spot1/status | FREE
2026-02-14 01:09:20.844170 | parking/spot1/type | NONE
2026-02-14 01:09:20.845019 | parking/co2 | 0
2026-02-14 01:09:21.891110 | parking/spot1/status | FREE
2026-02-14 01:09:21.896618 | parking/spot1/type | NONE
2026-02-14 01:09:21.897407 | parking/co2 | 0
2026-02-14 01:09:22.948231 | parking/spot1/status | FREE
2026-02-14 01:09:22.954011 | parking/spot1/type | NONE
2026-02-14 01:09:22.954808 | parking/co2 | 121
2026-02-14 01:09:24.010868 | parking/spot1/status | FREE
2026-02-14 01:09:24.028965 | parking/spot1/type | NONE
2026-02-14 01:09:24.029859 | parking/co2 | 126
2026-02-14 01:09:25.062229 | parking/spot1/status | FREE
2026-02-14 01:09:25.070191 | parking/spot1/type | NONE
2026-02-14 01:09:25.070978 | parking/co2 | 0
2026-02-14 01:09:26.120592 | parking/spot1/status | FREE
2026-02-14 01:09:26.132418 | parking/spot1/type | NONE
2026-02-14 01:09:26.133269 | parking/co2 | 123
2026-02-14 01:09:27.173012 | parking/spot1/status | FREE
2026-02-14 01:09:27.355050 | parking/spot1/type | NONE
2026-02-14 01:09:27.355890 | parking/co2 | 0
2026-02-14 01:09:28.234473 | parking/spot1/status | FREE
2026-02-14 01:09:28.240825 | parking/spot1/type | NONE
2026-02-14 01:09:28.241671 | parking/co2 | 31
2026-02-14 01:09:29.297909 | parking/spot1/status | FREE
2026-02-14 01:09:29.305429 | parking/spot1/type | NONE
2026-02-14 01:09:29.306298 | parking/co2 | 80
2026-02-14 01:09:30.355831 | parking/spot1/status | FREE
2026-02-14 01:09:30.362315 | parking/spot1/type | NONE
2026-02-14 01:09:30.363154 | parking/co2 | 147
2026-02-14 01:09:31.406265 | parking/spot1/status | FREE
2026-02-14 01:09:31.412753 | parking/spot1/type | NONE
2026-02-14 01:09:31.413628 | parking/co2 | 48
2026-02-14 01:09:32.462773 | parking/spot1/status | FREE
2026-02-14 01:09:32.544009 | parking/spot1/type | NONE
2026-02-14 01:09:32.544853 | parking/co2 | 16
2026-02-14 01:09:33.516024 | parking/spot1/status | FREE
2026-02-14 01:09:33.533319 | parking/spot1/type | NONE
2026-02-14 01:09:33.534162 | parking/co2 | 46
2026-02-14 01:09:34.576632 | parking/spot1/status | FREE
2026-02-14 01:09:34.585344 | parking/spot1/type | NONE
2026-02-14 01:09:34.586179 | parking/co2 | 91
2026-02-14 01:09:35.655207 | parking/spot1/status | FREE
2026-02-14 01:09:35.659760 | parking/spot1/type | NONE
2026-02-14 01:09:35.660541 | parking/co2 | 3
2026-02-14 01:09:36.699374 | parking/spot1/status | FREE
2026-02-14 01:09:36.716890 | parking/spot1/type | NONE
2026-02-14 01:09:36.717728 | parking/co2 | 0
2026-02-14 01:09:37.748407 | parking/spot1/status | FREE
2026-02-14 01:09:37.771244 | parking/spot1/type | NONE
2026-02-14 01:09:37.772086 | parking/co2 | 143
2026-02-14 01:09:38.807608 | parking/spot1/status | FREE
2026-02-14 01:09:38.827569 | parking/spot1/type | NONE
2026-02-14 01:09:38.828408 | parking/co2 | 139
2026-02-14 01:09:39.862678 | parking/spot1/status | FREE
2026-02-14 01:09:39.870922 | parking/spot1/type | NONE
2026-02-14 01:09:39.871758 | parking/co2 | 165
2026-02-14 01:09:40.926988 | parking/spot1/status | FREE
2026-02-14 01:09:40.942012 | parking/spot1/type | NONE
2026-02-14 01:09:40.942875 | parking/co2 | 144
2026-02-14 01:09:41.981433 | parking/spot1/status | FREE
2026-02-14 01:09:41.999378 | parking/spot1/type | NONE
2026-02-14 01:09:42.000264 | parking/co2 | 162
2026-02-14 01:09:43.029868 | parking/spot1/status | FREE
2026-02-14 01:09:43.040503 | parking/spot1/type | NONE
2026-02-14 01:09:43.041372 | parking/co2 | 96
2026-02-14 01:09:44.089574 | parking/spot1/status | FREE
2026-02-14 01:09:44.142970 | parking/spot1/type | NONE
2026-02-14 01:09:44.143844 | parking/co2 | 0
2026-02-14 01:09:45.149131 | parking/spot1/status | FREE
2026-02-14 01:09:45.156890 | parking/spot1/type | NONE
2026-02-14 01:09:45.157767 | parking/co2 | 81
2026-02-14 01:12:08 | parking/spot1/status | FREE
2026-02-14 01:12:08 | parking/spot1/type | NONE
2026-02-14 01:12:08 | parking/co2 | 129
2026-02-14 01:12:09 | parking/spot1/status | FREE
2026-02-14 01:12:10 | parking/spot1/type | NONE
2026-02-14 01:12:10 | parking/co2 | 32
2026-02-14 01:12:11 | parking/spot1/status | FREE
2026-02-14 01:12:11 | parking/spot1/type | NONE
2026-02-14 01:12:11 | parking/co2 | 24
2026-02-14 01:12:12 | parking/spot1/status | FREE
2026-02-14 01:12:12 | parking/spot1/type | NONE
2026-02-14 01:12:12 | parking/co2 | 95
2026-02-14 01:12:13 | parking/spot1/status | FREE
2026-02-14 01:12:13 | parking/spot1/type | NONE
2026-02-14 01:12:13 | parking/co2 | 1
2026-02-14 01:12:14 | parking/spot1/status | FREE
2026-02-14 01:12:14 | parking/spot1/type | NONE
2026-02-14 01:12:14 | parking/co2 | 23
2026-02-14 01:12:15 | parking/spot1/status | FREE
2026-02-14 01:12:15 | parking/spot1/type | NONE
2026-02-14 01:12:15 | parking/co2 | 115
2026-02-14 01:12:16 | parking/spot1/status | FREE
2026-02-14 01:12:16 | parking/spot1/type | NONE
2026-02-14 01:12:16 | parking/co2 | 86
2026-02-14 01:12:17 | parking/spot1/status | FREE
2026-02-14 01:12:17 | parking/spot1/type | NONE
2026-02-14 01:12:17 | parking/co2 | 97
2026-02-14 01:12:18 | parking/spot1/status | FREE
2026-02-14 01:12:18 | parking/spot1/type | NONE
2026-02-14 01:12:18 | parking/co2 | 18
2026-02-14 01:12:19 | parking/spot1/status | FREE
2026-02-14 01:12:19 | parking/spot1/type | NONE
2026-02-14 01:12:19 | parking/co2 | 17
2026-02-14 01:12:20 | parking/spot1/status | FREE
2026-02-14 01:12:20 | parking/spot1/type | NONE
2026-02-14 01:12:20 | parking/co2 | 0
2026-02-14 01:12:21 | parking/spot1/status | FREE
2026-02-14 01:12:21 | parking/spot1/type | NONE
2026-02-14 01:12:21 | parking/co2 | 136
2026-02-14 01:12:22 | parking/spot1/status | FREE
2026-02-14 01:12:22 | parking/spot1/type | NONE
2026-02-14 01:12:22 | parking/co2 | 0
2026-02-14 01:12:23 | parking/spot1/status | FREE
2026-02-14 01:12:23 | parking/spot1/type | NONE
2026-02-14 01:12:23 | parking/co2 | 0
2026-02-14 01:12:24 | parking/spot1/status | FREE
2026-02-14 01:12:24 | parking/spot1/type | NONE
2026-02-14 01:12:24 | parking/co2 | 90
2026-02-14 01:12:25 | parking/spot1/status | FREE
2026-02-14 01:12:25 | parking/spot1/type | NONE
2026-02-14 01:12:25 | parking/co2 | 137
2026-02-14 01:12:26 | parking/spot1/status | FREE
2026-02-14 01:12:26 | parking/spot1/type | NONE
2026-02-14 01:12:26 | parking/co2 | 125
2026-02-14 01:12:27 | parking/spot1/status | FREE
2026-02-14 01:12:27 | parking/spot1/type | NONE
2026-02-14 01:12:27 | parking/co2 | 113
2026-02-14 01:12:28 | parking/spot1/status | FREE
2026-02-14 01:12:29 | parking/spot1/type | NONE
2026-02-14 01:12:29 | parking/co2 | 111
2026-02-14 01:12:30 | parking/spot1/status | FREE
2026-02-14 01:12:30 | parking/spot1/type | NONE
2026-02-14 01:12:30 | parking/co2 | 0
2026-02-14 01:12:31 | parking/spot1/status | FREE
2026-02-14 01:12:31 | parking/spot1/type | NONE
2026-02-14 01:12:31 | parking/co2 | 59
2026-02-14 01:12:32 | parking/spot1/status | FREE
2026-02-14 01:12:32 | parking/spot1/type | NONE
2026-02-14 01:12:32 | parking/co2 | 106
2026-02-14 01:12:33 | parking/spot1/status | FREE
2026-02-14 01:12:33 | parking/spot1/type | NONE
2026-02-14 01:12:33 | parking/co2 | 0
2026-02-14 01:12:34 | parking/spot1/status | FREE
2026-02-14 01:12:34 | parking/spot1/type | NONE
2026-02-14 01:12:34 | parking/co2 | 0
2026-02-14 01:12:35 | parking/spot1/status | FREE
2026-02-14 01:12:35 | parking/spot1/type | NONE
2026-02-14 01:12:35 | parking/co2 | 21
2026-02-14 01:12:36 | parking/spot1/status | FREE
2026-02-14 01:12:36 | parking/spot1/type | NONE
2026-02-14 01:12:36 | parking/co2 | 0
2026-02-14 01:12:37 | parking/spot1/status | FREE
2026-02-14 01:12:37 | parking/spot1/type | NONE
2026-02-14 01:12:37 | parking/co2 | 54
2026-02-14 01:12:38 | parking/spot1/status | FREE
2026-02-14 01:12:38 | parking/spot1/type | NONE
2026-02-14 01:12:38 | parking/co2 | 18
2026-02-14 01:12:39 | parking/spot1/status | FREE
2026-02-14 01:12:39 | parking/spot1/type | NONE
2026-02-14 01:12:39 | parking/co2 | 17
2026-02-14 01:12:40 | parking/spot1/status | FREE
2026-02-14 01:12:40 | parking/spot1/type | NONE
2026-02-14 01:12:40 | parking/co2 | 131
2026-02-14 01:12:41 | parking/spot1/status | FREE
2026-02-14 01:12:41 | parking/spot1/type | NONE
2026-02-14 01:12:41 | parking/co2 | 104
2026-02-14 01:12:42 | parking/spot1/status | FREE
2026-02-14 01:12:42 | parking/spot1/type | NONE
2026-02-14 01:12:42 | parking/co2 | 74
2026-02-14 01:12:43 | parking/spot1/status | FREE
2026-02-14 01:12:43 | parking/spot1/type | NONE
2026-02-14 01:12:43 | parking/co2 | 0
2026-02-14 01:12:44 | parking/spot1/status | FREE
2026-02-14 01:12:44 | parking/spot1/type | NONE
2026-02-14 01:12:44 | parking/co2 | 4
2026-02-14 01:12:45 | parking/spot1/status | FREE
2026-02-14 01:12:45 | parking/spot1/type | NONE
2026-02-14 01:12:45 | parking/co2 | 45
2026-02-14 01:12:46 | parking/spot1/status | FREE
2026-02-14 01:12:46 | parking/spot1/type | NONE
2026-02-14 01:12:46 | parking/co2 | 132
2026-02-14 01:12:48 | parking/spot1/status | FREE
2026-02-14 01:12:48 | parking/spot1/type | NONE
2026-02-14 01:12:48 | parking/co2 | 136
2026-02-14 01:12:49 | parking/spot1/status | FREE
2026-02-14 01:12:49 | parking/spot1/type | NONE
2026-02-14 01:12:49 | parking/co2 | 29
2026-02-14 01:12:50 | parking/spot1/status | FREE
2026-02-14 01:12:50 | parking/spot1/type | NONE
2026-02-14 01:12:50 | parking/co2 | 120
2026-02-14 01:12:51 | parking/spot1/status | FREE
2026-02-14 01:12:51 | parking/spot1/type | NONE
2026-02-14 01:12:51 | parking/co2 | 0
2026-02-14 01:12:52 | parking/spot1/status | FREE
2026-02-14 01:12:52 | parking/spot1/type | NONE
2026-02-14 01:12:52 | parking/co2 | 115
2026-02-14 01:12:53 | parking/spot1/status | FREE
2026-02-14 01:12:53 | parking/spot1/type | NONE
2026-02-14 01:12:53 | parking/co2 | 110
2026-02-14 01:12:54 | parking/spot1/status | FREE
2026-02-14 01:12:54 | parking/spot1/type | NONE
2026-02-14 01:12:54 | parking/co2 | 126
2026-02-14 01:12:55 | parking/spot1/status | FREE
2026-02-14 01:12:55 | parking/spot1/type | NONE
2026-02-14 01:12:55 | parking/co2 | 106
2026-02-14 01:12:56 | parking/spot1/status | FREE
2026-02-14 01:12:56 | parking/spot1/type | NONE
2026-02-14 01:12:56 | parking/co2 | 0
2026-02-14 01:12:57 | parking/spot1/status | FREE
2026-02-14 01:12:57 | parking/spot1/type | NONE
2026-02-14 01:12:57 | parking/co2 | 0
2026-02-14 01:12:58 | parking/spot1/status | FREE
2026-02-14 01:12:58 | parking/spot1/type | NONE
2026-02-14 01:12:58 | parking/co2 | 131
2026-02-14 01:12:59 | parking/spot1/status | FREE
2026-02-14 01:12:59 | parking/spot1/type | NONE
2026-02-14 01:12:59 | parking/co2 | 0
2026-02-14 01:13:00 | parking/spot1/status | FREE
2026-02-14 01:13:00 | parking/spot1/type | NONE
2026-02-14 01:13:00 | parking/co2 | 19
2026-02-14 01:13:01 | parking/spot1/status | FREE
2026-02-14 01:13:01 | parking/spot1/type | NONE
2026-02-14 01:13:01 | parking/co2 | 0
2026-02-14 01:13:02 | parking/spot1/status | FREE
2026-02-14 01:13:02 | parking/spot1/type | NONE
2026-02-14 01:13:02 | parking/co2 | 0
2026-02-14 01:13:03 | parking/spot1/status | FREE
2026-02-14 01:13:03 | parking/spot1/type | NONE
2026-02-14 01:13:03 | parking/co2 | 0
2026-02-14 01:13:04 | parking/spot1/status | FREE
2026-02-14 01:13:05 | parking/spot1/type | NONE
2026-02-14 01:13:05 | parking/co2 | 21
2026-02-14 01:13:05 | parking/spot1/status | FREE
2026-02-14 01:13:06 | parking/spot1/type | NONE
2026-02-14 01:13:06 | parking/co2 | 131
2026-02-14 01:13:07 | parking/spot1/status | FREE
2026-02-14 01:13:07 | parking/spot1/type | NONE
2026-02-14 01:13:07 | parking/co2 | 128
2026-02-14 01:13:08 | parking/spot1/status | OCCUPIED
2026-02-14 01:13:08 | parking/spot1/type | SUV
2026-02-14 01:13:08 | parking/co2 | 129
2026-02-14 01:13:09 | parking/spot1/status | OCCUPIED
2026-02-14 01:13:09 | parking/spot1/type | SUV
2026-02-14 01:13:09 | parking/co2 | 80
2026-02-14 01:13:10 | parking/spot1/status | OCCUPIED
2026-02-14 01:13:10 | parking/spot1/type | SUV
2026-02-14 01:13:10 | parking/co2 | 142
2026-02-14 01:13:11 | parking/spot1/status | OCCUPIED
2026-02-14 01:13:11 | parking/spot1/type | SUV
2026-02-14 01:13:11 | parking/co2 | 104
2026-02-14 01:13:12 | parking/spot1/status | OCCUPIED
2026-02-14 01:13:12 | parking/spot1/type | SUV
2026-02-14 01:13:12 | parking/co2 | 0
2026-02-14 01:13:13 | parking/spot1/status | OCCUPIED
2026-02-14 01:13:13 | parking/spot1/type | SUV
2026-02-14 01:13:13 | parking/co2 | 104
2026-02-14 01:13:14 | parking/spot1/status | OCCUPIED
2026-02-14 01:13:14 | parking/spot1/type | SEDAN
2026-02-14 01:13:14 | parking/co2 | 37
2026-02-14 01:13:15 | parking/spot1/status | OCCUPIED
2026-02-14 01:13:15 | parking/spot1/type | SUV
2026-02-14 01:13:15 | parking/co2 | 64
2026-02-14 01:13:16 | parking/spot1/status | OCCUPIED
2026-02-14 01:13:16 | parking/spot1/type | SUV
2026-02-14 01:13:16 | parking/co2 | 106
2026-02-14 01:13:17 | parking/spot1/status | FREE
2026-02-14 01:13:17 | parking/spot1/type | NONE
2026-02-14 01:13:17 | parking/co2 | 1
2026-02-14 01:13:18 | parking/spot1/status | FREE
2026-02-14 01:13:18 | parking/spot1/type | NONE
2026-02-14 01:13:18 | parking/co2 | 115
2026-02-14 01:13:19 | parking/spot1/status | OCCUPIED
2026-02-14 01:13:19 | parking/spot1/type | SUV
2026-02-14 01:13:19 | parking/co2 | 144
2026-02-14 01:13:20 | parking/spot1/status | OCCUPIED
2026-02-14 01:13:20 | parking/spot1/type | SUV
2026-02-14 01:13:20 | parking/co2 | 9
2026-02-14 01:13:21 | parking/spot1/status | OCCUPIED
2026-02-14 01:13:21 | parking/spot1/type | SUV
2026-02-14 01:13:21 | parking/co2 | 81
2026-02-14 01:13:22 | parking/spot1/status | OCCUPIED
2026-02-14 01:13:22 | parking/spot1/type | SEDAN
2026-02-14 01:13:22 | parking/co2 | 119
2026-02-14 01:13:23 | parking/spot1/status | OCCUPIED
2026-02-14 01:13:23 | parking/spot1/type | SEDAN
2026-02-14 01:13:23 | parking/co2 | 0
2026-02-14 01:13:24 | parking/spot1/status | OCCUPIED
2026-02-14 01:13:24 | parking/spot1/type | SEDAN
2026-02-14 01:13:24 | parking/co2 | 55
2026-02-14 01:13:25 | parking/spot1/status | OCCUPIED
2026-02-14 01:13:25 | parking/spot1/type | SEDAN
2026-02-14 01:13:25 | parking/co2 | 31
2026-02-14 01:13:26 | parking/spot1/status | OCCUPIED
2026-02-14 01:13:26 | parking/spot1/type | SEDAN
2026-02-14 01:13:26 | parking/co2 | 58
2026-02-14 01:13:27 | parking/spot1/status | FREE
2026-02-14 01:13:27 | parking/spot1/type | NONE
2026-02-14 01:13:27 | parking/co2 | 0
2026-02-14 01:13:28 | parking/spot1/status | FREE
2026-02-14 01:13:28 | parking/spot1/type | NONE
2026-02-14 01:13:28 | parking/co2 | 90
2026-02-14 01:13:29 | parking/spot1/status | FREE
2026-02-14 01:13:29 | parking/spot1/type | NONE
2026-02-14 01:13:29 | parking/co2 | 128
2026-02-14 01:13:30 | parking/spot1/status | FREE
2026-02-14 01:13:30 | parking/spot1/type | NONE
2026-02-14 01:13:30 | parking/co2 | 0
2026-02-14 01:13:31 | parking/spot1/status | FREE
2026-02-14 01:13:31 | parking/spot1/type | NONE
2026-02-14 01:13:31 | parking/co2 | 128
2026-02-14 01:13:33 | parking/spot1/status | FREE
2026-02-14 01:13:33 | parking/spot1/type | NONE
2026-02-14 01:13:33 | parking/co2 | 128
2026-02-14 01:13:34 | parking/spot1/status | FREE
2026-02-14 01:13:34 | parking/spot1/type | NONE
2026-02-14 01:13:34 | parking/co2 | 2
2026-02-14 01:13:35 | parking/spot1/status | FREE
2026-02-14 01:13:35 | parking/spot1/type | NONE
2026-02-14 01:13:35 | parking/co2 | 17
2026-02-14 01:13:36 | parking/spot1/status | FREE
2026-02-14 01:13:36 | parking/spot1/type | NONE
2026-02-14 01:13:36 | parking/co2 | 48
2026-02-14 01:13:37 | parking/spot1/status | FREE
2026-02-14 01:13:37 | parking/spot1/type | NONE
2026-02-14 01:13:37 | parking/co2 | 57
2026-02-14 01:13:38 | parking/spot1/status | FREE
2026-02-14 01:13:38 | parking/spot1/type | NONE
2026-02-14 01:13:38 | parking/co2 | 110
2026-02-14 01:13:39 | parking/spot1/status | FREE
2026-02-14 01:13:39 | parking/spot1/type | NONE
2026-02-14 01:13:39 | parking/co2 | 82
2026-02-14 01:13:40 | parking/spot1/status | FREE
2026-02-14 01:13:40 | parking/spot1/type | NONE
2026-02-14 01:13:40 | parking/co2 | 123
2026-02-14 01:13:41 | parking/spot1/status | FREE
2026-02-14 01:13:41 | parking/spot1/type | NONE
2026-02-14 01:13:41 | parking/co2 | 0
2026-02-14 01:13:42 | parking/spot1/status | FREE
2026-02-14 01:13:42 | parking/spot1/type | NONE
2026-02-14 01:13:42 | parking/co2 | 16
2026-02-14 01:13:43 | parking/spot1/status | FREE
2026-02-14 01:13:43 | parking/spot1/type | NONE
2026-02-14 01:13:43 | parking/co2 | 40
2026-02-14 01:13:44 | parking/spot1/status | FREE
